21.95,-1.11,0.34,12.69,23.52,-2.73,2.33,13.74,22.01,-1.96,1.52,12.79,20.73,-2.29,-0.51,12.04,18.50,-2.03,-1.84,10.80,19.19,-8.97,-3.43,12.39,22.73,4.08,3.81,13.51,24.39,-3.57,1.63,14.26,19.36,-1.39,0.92,11.22,19.40,0.76,-2.16,11.28,19.97,1.30,-4.11,11.79,28.98,2.29,14.69,18.80,23.22,8.59,1.14,14.31,20.12,-3.45,2.71,11.89,18.24,0.67,-3.88,10.77,19.37,0.86,-2.07,11.26,34.64,-2.87,15.10,21.88,18.80,3.72,3.70,11.27,20.16,2.47,3.61,11.91,20.12,2.23,2.09,11.75,-2.82,-3.15,-0.62,2.47,-3.18,-4.49,1.52,3.29,-1.92,0.56,3.40,2.28,-3.26,2.38,4.12,3.33,1.61,5.20,2.36,3.42,-2.17,-1.89,1.32,1.83,-2.03,-7.55,3.91,5.05,-1.14,-2.93,-2.37,2.28,-5.33,1.11,-5.50,4.47,-3.87,1.16,-4.75,3.60,-0.04,-0.42,-1.87,1.11,4.28,-0.77,-9.48,6.02,1.65,-9.23,5.51,6.28,8.91,5.95,5.26,6.89,10.12,0.26,2.36,6.00,20.33,0.14,0.42,11.74,20.85,4.57,8.25,13.22,28.06,-3.66,-3.25,16.45,28.46,3.12,0.58,16.53,28.74,0.33,5.11,16.85,0
21.01,-2.11,-0.75,12.20,20.77,-0.77,-0.56,12.01,21.32,-0.79,-1.50,12.35,20.34,-0.26,-1.25,11.77,20.55,0.82,-1.67,11.91,20.15,-0.16,-1.32,11.66,20.75,1.21,-1.87,12.05,21.08,1.09,-3.16,12.32,26.21,2.95,4.51,15.45,17.96,0.54,2.16,10.45,23.73,-2.14,1.88,13.80,18.72,-2.55,0.40,10.91,19.22,-2.50,-1.38,11.22,21.03,-2.83,-4.38,12.51,30.50,-7.86,1.65,18.21,12.14,0.62,4.22,7.43,20.41,-1.74,-0.34,11.83,18.69,2.93,-1.43,10.96,18.75,-1.99,-2.75,11.00,21.86,0.31,-1.90,12.67,-0.62,-0.44,-1.32,0.88,-0.34,-1.59,-1.53,1.29,-0.10,-1.36,-1.88,1.34,-1.24,1.52,-2.21,1.70,-1.15,2.26,-1.95,1.84,-2.06,2.16,-0.77,1.78,-1.78,0.36,-0.25,1.06,-2.36,-0.89,0.58,1.49,2.74,-0.95,-1.38,1.86,-1.52,-5.49,3.01,3.72,2.71,-3.62,3.45,3.29,4.59,-0.88,5.03,3.97,3.87,1.32,2.77,2.85,3.17,-2.66,0.47,2.41,-0.72,-3.12,-0.85,1.91,7.01,-8.38,-3.87,6.69,-4.58,-2.37,-4.34,3.89,-1.85,-0.68,-2.75,1.95,-2.21,3.01,0.86,2.21,-2.73,1.76,1.33,2.03,0
18.97,-4.55,1.05,11.28,20.21,-2.14,3.93,11.95,20.59,-0.67,0.53,11.90,19.44,-0.79,1.21,11.25,19.40,-0.21,-0.06,11.20,19.72,-1.05,-2.12,11.46,20.81,0.34,-2.13,12.08,22.19,0.37,3.39,12.97,23.62,5.99,1.35,14.09,19.62,-3.60,1.20,11.54,18.66,-1.50,-0.49,10.81,20.84,-5.49,-3.08,12.57,23.72,-2.71,0.67,13.79,13.99,-0.17,3.75,8.37,19.25,-4.03,1.65,11.40,18.66,-0.27,-1.78,10.82,18.89,-0.26,-3.41,11.08,22.91,0.67,-1.17,13.25,20.65,-0.44,3.36,12.08,26.59,-1.05,-0.66,15.37,1.60,-1.92,-0.79,1.51,-1.34,-2.20,-1.50,1.72,0.81,-2.12,-2.30,1.86,1.05,-0.09,-3.67,2.21,-2.05,1.98,-4.32,2.98,-4.59,1.05,-1.76,2.90,-3.83,-3.37,0.17,2.95,-2.11,-8.27,-2.98,5.22,3.54,-0.30,4.82,3.46,7.08,0.93,5.82,5.32,4.40,0.65,4.32,3.58,2.70,-0.68,1.77,1.91,-2.17,-2.84,0.05,2.06,0.49,-7.89,0.31,4.56,-6.83,1.70,-4.23,4.74,-4.20,-1.65,-6.30,4.47,-3.51,2.00,-0.80,2.38,3.93,-3.48,-0.29,3.04,2.29,-9.48,-4.51,6.21,2.24,-0.28,2.24,1.84,0
19.90,-3.31,-0.55,11.65,21.06,-4.28,-1.12,12.42,22.24,-4.43,-1.92,13.14,20.14,-3.33,4.14,12.03,20.88,-4.18,3.17,12.43,18.70,-1.22,1.26,10.85,19.73,-0.90,-0.54,11.40,19.91,-0.49,-3.57,11.68,33.05,-1.07,16.43,21.32,16.40,2.65,3.83,9.84,17.28,-1.78,3.95,10.29,19.45,-4.76,0.17,11.56,17.01,-3.04,-1.20,10.00,20.24,-3.11,-3.18,11.96,33.45,-3.72,7.64,19.93,11.32,-1.55,6.38,7.56,22.82,-1.50,0.97,13.21,18.18,2.41,-1.42,10.62,18.64,-0.03,-1.38,10.79,22.94,-0.74,-0.32,13.26,0.76,0.98,0.37,0.75,0.91,1.16,-1.10,1.06,0.28,-1.32,-1.17,1.03,-2.74,-3.57,3.11,3.16,-1.74,-1.49,-1.55,1.60,-3.16,1.66,-7.55,4.82,-2.01,1.15,-4.55,2.95,-3.93,0.69,-1.14,2.40,-3.08,-2.60,-2.13,2.63,-5.49,0.09,4.86,4.23,7.07,-0.20,5.47,5.16,3.83,2.27,1.88,2.79,3.50,0.96,-0.50,2.12,-0.26,-4.99,-2.41,3.20,-6.10,-0.69,3.54,4.09,-0.34,-5.99,-2.15,3.68,-7.70,-4.95,-4.36,5.85,-3.90,-0.50,-3.59,3.07,-0.48,2.64,1.80,1.87,3.91,0.57,-0.17,2.28,0
19.35,-4.27,0.62,11.45,19.24,-3.68,-0.42,11.31,21.32,-3.74,-1.53,12.53,23.32,-5.26,-0.43,13.80,16.92,0.93,3.73,10.02,24.17,-4.96,1.07,14.26,20.30,0.32,0.19,11.72,19.27,0.10,-1.09,11.15,21.00,1.02,-1.33,12.17,15.30,-8.22,-7.47,10.91,18.77,-1.44,5.89,11.39,23.23,1.43,2.17,13.49,20.27,-2.05,1.99,11.82,20.08,-2.51,-0.20,11.69,20.45,-4.51,-1.68,12.13,17.94,-8.38,-1.35,11.46,30.40,-1.29,9.09,18.33,18.69,-10.15,2.13,12.34,19.41,-0.50,2.93,11.34,19.72,-1.51,-1.76,11.46,1.02,0.54,0.89,0.84,-0.11,1.10,-0.33,0.67,-0.43,-0.16,-1.37,0.84,-0.16,-3.12,-1.73,2.06,3.83,-7.05,1.22,4.68,2.31,-4.14,-3.10,3.27,0.64,1.65,-5.78,3.49,0.88,3.88,-2.76,2.80,1.02,4.55,2.14,2.96,-6.06,-5.26,-0.58,4.64,6.55,-4.88,-4.73,5.45,7.82,-3.27,3.63,5.32,3.37,-1.22,6.22,4.14,5.42,2.14,3.77,4.01,6.81,-0.80,-0.93,3.99,-0.26,0.63,-1.36,0.88,-4.86,-3.03,10.96,7.14,-5.91,-9.40,-2.77,6.61,-9.19,0.76,-7.20,6.75,-5.24,2.70,-4.72,4.36,0
20.82,-1.33,1.59,12.08,20.67,-1.46,1.16,11.98,20.37,-1.08,2.39,11.86,19.94,-0.93,2.49,11.61,19.86,-1.09,3.41,11.65,17.43,-1.50,3.87,10.35,16.23,-0.92,4.70,9.77,16.33,-0.77,3.52,9.65,17.42,-1.01,2.00,10.14,22.24,-0.55,3.28,12.98,27.35,-3.86,-2.92,16.04,31.55,-4.51,-6.99,18.84,20.94,0.00,-5.93,12.57,18.85,1.41,-5.94,11.44,19.59,2.76,-7.41,12.20,18.82,1.70,-8.68,12.00,19.42,0.40,-7.73,12.07,19.55,0.38,-6.64,11.92,20.16,-0.75,-6.33,12.20,20.02,-0.83,-6.91,12.24,-1.33,-0.79,0.09,0.89,-1.12,-1.11,-0.06,0.91,-0.98,-1.12,0.47,0.90,0.30,-1.19,0.06,0.71,2.06,0.03,-0.77,1.27,1.99,2.19,-0.11,1.71,3.63,7.75,-0.18,4.94,2.59,5.70,0.80,3.64,0.46,-6.57,0.06,3.80,-2.16,-10.69,2.28,6.43,-4.57,-15.70,-0.41,9.44,-5.30,-7.98,-1.65,5.61,-6.28,-6.99,-3.43,5.77,-4.78,-7.07,-1.65,5.02,-2.55,-4.70,0.10,3.09,-1.61,-1.03,1.54,1.42,-0.35,-0.43,2.00,1.20,-0.09,-0.80,1.54,1.00,-0.32,-0.56,1.47,0.93,0.51,-0.77,0.68,0.66,2
20.74,-2.24,-0.64,12.05,20.40,-2.01,-0.01,11.83,19.56,-1.82,1.66,11.38,19.46,-2.16,2.33,11.38,19.48,-0.94,3.43,11.43,19.89,-1.30,5.66,11.96,18.94,-3.26,2.69,11.20,15.76,-2.27,2.31,9.29,16.23,-1.43,3.95,9.68,25.42,-6.00,-1.22,15.09,31.69,-7.14,-6.28,19.10,22.21,-0.79,-7.14,13.48,15.85,-2.45,-5.24,9.74,18.98,-0.50,-4.43,11.26,21.07,-1.11,-4.32,12.43,20.44,-1.21,-4.53,12.11,20.78,-1.65,-4.36,12.30,20.50,-1.79,-4.82,12.20,20.38,-1.47,-4.71,12.11,20.33,-1.53,-4.47,12.05,-0.50,-0.76,0.38,0.57,-0.14,-0.96,0.18,0.57,1.02,1.33,0.47,1.01,2.47,3.68,0.27,2.57,3.54,8.06,0.23,5.09,3.71,7.61,1.09,4.93,1.55,0.60,0.19,0.97,-1.21,-3.56,0.10,2.17,-1.98,-5.69,0.70,3.50,-5.05,-14.82,1.27,9.07,-2.24,-17.62,0.48,10.26,0.25,-4.35,-1.84,2.73,0.50,-1.78,-2.71,1.90,1.70,-1.39,-1.14,1.43,1.28,0.04,0.09,0.74,1.39,-1.52,-0.07,1.19,0.37,-0.85,0.35,0.57,-0.44,-1.02,0.44,0.69,-0.61,-0.62,0.34,0.54,-0.01,-0.23,0.04,0.14,2
20.92,-1.74,-1.11,12.13,20.69,-1.71,-0.61,11.99,20.59,-2.01,0.05,11.94,20.33,-1.73,0.99,11.80,20.17,-1.43,0.99,11.69,20.05,-2.26,2.11,11.71,19.16,-1.18,4.14,11.33,18.18,-1.33,4.91,10.90,16.55,-2.42,2.77,9.79,17.77,0.17,5.64,10.77,19.91,-2.10,4.84,11.89,21.71,-1.48,4.93,12.88,23.90,-0.75,-1.59,13.83,29.84,-4.07,-5.40,17.66,21.15,-2.61,-3.20,12.44,20.75,-3.06,-1.96,12.16,21.24,-2.39,-1.12,12.35,20.84,-2.36,-3.35,12.26,20.62,-1.55,-3.58,12.12,20.76,-1.61,-3.00,12.15,-0.09,-1.19,0.37,0.72,0.12,-0.73,0.43,0.49,0.38,-0.10,0.12,0.24,1.03,1.49,0.22,1.06,2.19,3.18,-0.16,2.23,3.47,5.46,-0.25,3.74,3.81,6.01,-0.13,4.11,3.60,7.61,0.92,4.89,1.60,-0.80,1.53,1.36,0.60,2.65,1.72,1.86,0.29,-5.22,1.89,3.21,-0.30,-10.53,1.85,6.18,-3.47,-13.69,0.46,8.16,-2.16,-8.72,-0.39,5.19,1.90,-0.59,-1.07,1.31,0.34,-2.49,-0.54,1.49,0.13,-1.85,-0.68,1.14,-0.76,-2.42,-0.94,1.56,-0.89,-1.71,-0.03,1.11,-0.75,-0.84,0.03,0.65,2
20.88,-2.14,-0.76,12.12,20.83,-1.89,0.34,12.08,20.47,-2.09,0.56,11.88,20.13,-1.89,1.84,11.72,19.31,-1.50,2.91,11.31,18.84,-1.75,3.75,11.14,19.08,-2.05,4.14,11.34,15.73,-0.76,4.95,9.53,16.42,-0.94,3.90,9.76,17.38,-2.80,5.58,10.66,22.00,-1.63,6.89,13.34,24.93,-1.15,-0.23,14.41,27.94,-4.89,-5.87,16.73,20.22,-1.73,-2.05,11.77,19.36,-1.43,-2.62,11.31,20.32,-1.91,-3.79,11.98,20.27,-1.66,-4.51,12.03,20.80,-1.76,-4.51,12.33,20.60,-1.22,-4.26,12.17,20.66,-1.46,-4.26,12.21,-0.19,-0.71,0.08,0.43,0.29,-0.61,-0.00,0.39,0.69,0.37,0.10,0.46,1.99,2.19,-0.14,1.71,3.49,5.20,-0.58,3.64,3.48,7.11,0.06,4.57,2.88,9.73,1.04,5.89,1.72,1.66,1.59,1.66,2.63,-2.41,0.20,2.06,1.62,-6.86,1.09,4.12,-0.83,-8.61,1.51,5.07,-2.74,-12.43,0.17,7.35,-2.13,-11.53,-0.34,6.78,0.54,-2.81,-0.32,1.66,-0.50,-3.85,-0.76,2.28,-1.00,-3.42,-0.82,2.11,-1.09,-2.41,-0.28,1.54,-0.79,-1.33,-0.01,0.89,-0.69,-1.04,0.22,0.74,-0.51,-0.51,0.06,0.42,2
20.75,-2.08,0.12,12.04,20.88,-2.13,0.19,12.12,20.58,-2.17,0.22,11.95,20.82,-2.12,0.34,12.08,20.50,-2.21,0.66,11.91,20.70,-2.20,0.78,12.03,20.36,-1.79,1.39,11.83,20.16,-2.12,1.92,11.75,19.70,-1.94,3.17,11.58,18.42,-1.79,4.66,11.01,17.72,-2.37,4.89,10.70,17.01,-2.17,6.57,10.60,16.58,-0.28,6.29,10.24,17.78,-1.00,6.99,11.05,17.41,-3.90,5.12,10.72,17.83,-2.06,5.91,10.91,26.36,-2.71,0.74,15.31,29.10,-5.28,-4.33,17.26,19.81,-2.42,-3.07,11.66,20.49,-1.75,-3.17,12.01,-0.35,-0.95,0.25,0.60,-0.11,-1.24,0.26,0.73,-0.16,-0.88,0.01,0.52,0.00,-1.20,-0.14,0.69,0.13,-1.22,0.14,0.71,0.28,-0.37,0.13,0.28,1.01,0.62,-0.04,0.68,0.87,1.97,0.00,1.24,1.76,3.97,0.22,2.51,2.77,5.68,-0.15,3.65,2.93,9.52,-0.01,5.75,1.96,7.95,0.57,4.74,2.50,2.84,0.12,2.19,0.10,-1.97,0.68,1.20,-2.13,-7.04,0.47,4.26,-0.70,-10.44,1.22,6.08,-3.68,-14.94,1.99,8.96,-1.71,-11.98,-0.25,6.99,0.46,-3.86,-0.58,2.27,-1.13,-5.43,-1.22,3.28,2
