20.11,-2.15,-3.10,11.82,20.93,-2.03,-3.59,12.32,20.64,-3.10,-3.42,12.21,20.14,-3.80,-2.63,11.93,19.92,-4.78,-1.24,11.85,25.34,-2.47,-1.33,14.72,18.64,3.43,-4.62,11.26,20.40,2.49,-1.34,11.89,19.65,2.92,-4.34,11.74,20.67,1.53,-3.69,12.16,21.11,1.88,-3.45,12.40,23.90,1.62,-0.51,13.83,20.02,-2.40,-5.71,12.10,23.03,-1.85,-4.69,13.61,19.26,-3.45,-3.97,11.53,20.11,-4.50,-3.65,12.08,20.20,-3.16,-4.91,12.14,20.32,-2.15,-5.34,12.19,25.30,-1.63,0.32,14.64,16.66,-0.50,-2.38,9.72,-1.94,-0.04,1.01,1.26,-0.16,-0.37,-1.20,0.73,5.82,-0.47,-0.50,3.39,7.70,-1.84,-1.75,4.68,11.16,-0.74,0.37,6.46,17.58,-1.05,0.69,10.18,14.06,-1.41,-2.84,8.32,13.92,-1.01,0.49,8.06,6.34,-1.03,-3.53,4.23,12.10,-0.92,2.78,7.19,8.44,-1.44,0.20,4.95,10.73,0.98,-0.34,6.22,10.43,-1.87,3.18,6.39,4.95,-5.95,3.15,4.83,7.07,0.14,2.42,4.31,1.11,0.62,0.93,0.91,-0.22,-1.26,-0.60,0.82,0.43,-5.02,-2.04,3.14,-0.25,-1.51,-2.88,1.88,2.34,-3.33,-2.17,2.66,0
20.45,-1.55,-3.12,11.98,20.52,-1.95,-3.43,12.06,20.33,-1.00,-2.89,11.87,20.04,-2.40,-3.24,11.80,20.53,-2.64,-3.69,12.14,20.51,-2.09,-5.66,12.35,25.43,-2.01,-3.96,14.91,19.46,-0.90,0.69,11.25,22.35,-0.61,-2.63,13.00,19.52,0.49,-2.86,11.39,19.27,1.10,-5.01,11.51,19.87,-0.37,-5.14,11.85,20.31,-1.29,-5.55,12.18,29.23,0.70,6.32,17.27,17.59,-11.61,-6.36,12.71,20.84,-3.38,1.13,12.21,21.20,-4.43,-0.58,12.51,19.73,-2.24,-0.63,11.47,20.81,-3.33,-1.83,12.21,19.68,-3.72,-3.27,11.72,6.14,-2.38,-0.19,3.81,9.19,-2.12,-0.14,5.44,12.69,-2.01,-1.49,7.47,14.13,-0.06,-0.76,8.17,11.68,1.45,-0.76,6.81,7.64,-3.23,-1.50,4.86,7.89,-2.23,-2.21,4.91,7.03,-12.35,-0.35,8.21,-0.19,4.04,-2.72,2.81,-2.55,-3.93,-3.55,3.39,-3.73,1.08,-1.43,2.39,-1.99,0.56,2.71,1.97,-7.09,-0.16,2.89,4.42,-21.12,8.47,-3.64,13.30,-16.87,1.14,1.08,9.78,-21.73,-0.03,5.05,12.88,-27.75,0.03,3.84,16.18,-26.26,-0.75,2.85,15.26,-19.90,1.34,2.92,11.64,-19.59,-0.76,-0.19,11.32,0
20.31,-4.63,-2.27,12.09,20.05,-4.85,-2.66,12.01,20.00,-5.22,-2.37,12.01,19.66,-5.84,-2.80,11.95,26.23,-0.62,-0.09,15.15,22.96,-1.57,-5.18,13.62,20.03,1.98,-4.23,11.87,18.92,3.82,-4.16,11.40,20.40,0.76,-4.26,12.04,20.68,0.37,-5.01,12.29,19.55,-0.41,-5.60,11.74,29.17,2.02,-1.07,16.90,17.59,1.41,-3.31,10.37,22.69,-0.73,-4.21,13.33,19.10,-2.11,-1.68,11.14,20.19,-1.09,-2.47,11.76,20.92,-1.50,-1.49,12.14,19.55,-4.08,-1.22,11.55,21.77,5.68,0.92,13.00,20.67,1.67,-2.35,12.05,-0.83,-0.57,-0.76,0.73,-1.05,-1.40,-1.47,1.32,-1.85,-1.96,-2.62,2.17,-2.41,-3.55,-2.13,2.77,-7.91,-0.51,-2.63,4.82,-3.22,2.59,-1.30,2.50,-11.26,-4.91,-3.74,7.41,-7.46,-0.06,-2.55,4.55,-5.93,1.65,0.40,3.56,-9.41,1.05,0.63,5.48,-7.07,-2.94,4.61,5.16,-3.71,2.64,3.80,3.42,-1.49,-5.74,3.87,4.09,5.87,4.35,1.03,4.26,9.02,-2.08,1.52,5.42,10.56,1.27,-2.71,6.34,16.11,-0.36,-4.24,9.62,23.67,-1.93,-0.31,13.71,18.60,0.00,-11.52,12.63,30.94,3.19,4.55,18.15,0
21.48,2.76,-4.01,12.71,20.58,1.00,-4.18,12.13,20.64,0.77,-4.15,12.16,20.58,0.61,-3.64,12.07,20.86,0.44,-3.43,12.21,20.49,-0.52,-3.30,11.98,20.22,-1.16,-3.52,11.87,20.35,-2.19,-3.59,12.00,24.92,3.83,0.23,14.56,20.55,3.48,-3.67,12.22,19.65,3.61,-4.39,11.81,19.06,7.78,-4.28,12.14,19.09,4.72,-3.65,11.55,21.16,3.55,-5.36,12.77,19.68,3.74,-6.01,12.07,29.47,8.98,1.11,17.80,15.52,3.13,-2.22,9.23,22.83,3.69,-3.53,13.50,17.82,1.80,-3.09,10.49,20.08,3.32,-2.82,11.86,-5.24,-0.19,0.69,3.05,-3.30,-0.07,1.88,2.19,-2.81,-0.49,0.76,1.70,-2.12,-0.17,0.69,1.29,-1.65,-0.57,0.26,1.02,-1.79,-0.50,0.04,1.08,-3.25,-0.75,-0.99,2.01,-3.34,-3.21,-0.60,2.70,-5.20,-0.22,0.51,3.02,-1.29,0.90,-1.71,1.34,-10.39,-1.57,-3.41,6.38,-7.59,-1.86,-3.49,4.94,-5.49,-0.13,0.09,3.17,-9.17,-1.59,1.16,5.41,-8.06,-6.78,3.84,6.47,-6.38,-2.53,-0.09,3.96,5.37,-9.08,5.78,6.94,4.20,4.80,0.76,3.71,10.35,0.73,0.73,6.00,12.45,3.32,-2.47,7.58,0
20.53,2.88,-1.79,12.02,22.36,3.23,-5.60,13.44,18.94,4.58,-3.95,11.48,19.38,3.82,-4.66,11.72,19.49,3.35,-6.42,12.00,19.33,2.63,-8.19,12.22,17.81,3.32,-8.19,11.48,20.11,3.10,0.75,11.76,20.67,3.32,-2.90,12.20,18.97,-0.17,-2.72,11.07,20.00,1.52,-3.83,11.79,19.04,1.87,-8.13,12.00,23.88,0.61,-5.72,14.18,15.27,5.47,1.71,9.41,22.43,4.23,-1.87,13.22,16.50,4.35,-3.87,10.11,19.05,5.28,-3.24,11.56,21.28,5.53,-2.82,12.80,18.52,4.74,-4.11,11.29,17.89,7.97,-5.88,11.80,-2.04,-3.24,-2.57,2.66,-5.07,-2.83,-2.01,3.55,-5.07,-7.68,-1.58,5.39,-6.19,0.00,-0.68,3.59,-6.20,-0.10,0.14,3.58,-10.19,-3.01,2.12,6.25,-10.24,-9.34,5.51,8.61,-0.01,-8.31,3.74,5.26,-5.01,5.36,-2.20,4.43,-0.64,-3.75,4.43,3.37,-1.50,3.67,0.85,2.34,2.60,-1.52,-2.29,2.18,7.67,-0.87,-0.32,4.46,14.63,-12.06,1.33,10.97,1.87,6.00,-3.93,4.28,-0.77,-1.09,-2.59,1.68,-1.57,1.03,0.27,1.10,-1.84,-0.89,1.07,1.33,-9.11,-4.68,3.43,6.24,-1.46,-6.75,4.16,4.65,0
20.37,2.73,-3.37,12.02,19.86,1.77,-4.26,11.78,20.79,2.57,-3.74,12.29,19.77,1.99,-4.48,11.76,20.00,1.79,-6.53,12.19,25.58,4.39,-1.41,15.01,18.07,3.23,-1.50,10.63,21.28,4.26,-4.59,12.81,18.82,5.45,-3.60,11.50,18.91,4.05,-3.87,11.38,20.37,1.24,-4.56,12.07,19.35,0.88,-4.93,11.54,20.62,6.57,2.19,12.56,21.39,2.85,1.49,12.49,21.09,0.73,-0.74,12.19,20.72,0.27,-1.72,12.00,20.43,-0.10,-0.65,11.80,21.37,-0.69,0.23,12.35,20.74,-0.66,-2.38,12.06,20.22,2.61,-1.82,11.82,10.91,0.13,0.51,6.31,12.64,1.23,-0.96,7.35,14.38,1.28,-1.74,8.40,15.06,3.35,-1.55,8.95,13.39,-0.00,-2.57,7.87,13.27,0.69,-0.96,7.70,12.35,-4.57,-1.55,7.66,1.20,2.62,-3.62,2.67,1.22,-2.01,-1.76,1.70,-3.63,1.91,0.31,2.37,-9.05,0.25,4.81,5.92,-19.73,-5.64,5.49,12.26,-18.00,-4.28,9.99,12.14,-26.20,-4.27,-0.06,15.33,-26.61,0.96,2.99,15.47,-23.25,-3.41,1.70,13.60,-23.03,-3.56,-0.62,13.46,-22.03,-2.18,-1.10,12.80,-18.62,-4.14,-0.04,11.01,-14.09,-7.53,2.78,9.36,0
20.87,2.47,-1.47,12.16,21.61,1.57,-1.22,12.53,21.15,2.17,-1.90,12.32,20.18,2.02,-2.64,11.81,20.17,1.50,-3.64,11.86,20.37,2.38,-6.11,12.36,23.91,4.01,-6.36,14.47,18.30,4.04,1.65,10.86,22.17,3.07,-2.55,13.01,20.11,3.78,-4.12,12.05,17.15,3.92,-5.54,10.65,20.84,6.05,-4.30,12.78,23.00,3.60,-2.12,13.50,22.61,5.76,-1.00,13.48,18.70,4.42,-2.60,11.19,20.56,-0.26,-1.57,11.91,19.43,2.52,-4.65,11.63,20.77,1.84,-3.36,12.19,17.74,4.97,0.14,10.63,21.97,3.87,-2.86,12.98,14.55,0.68,-1.28,8.44,16.76,0.20,-2.23,9.77,19.07,0.79,-1.05,11.04,17.24,2.17,-1.65,10.07,14.15,1.55,-1.07,8.24,8.30,-1.74,-1.73,5.00,6.95,-1.85,-3.33,4.58,12.53,-9.77,-0.14,9.17,8.19,5.56,0.34,5.72,1.50,-1.23,-3.07,2.10,-1.16,2.96,-0.38,1.85,3.50,-0.90,2.11,2.41,5.31,-3.13,0.86,3.59,3.96,-1.78,-0.27,2.51,8.94,2.55,0.09,5.36,11.53,3.74,1.87,7.09,6.80,2.64,-0.17,4.21,6.86,-4.25,-0.27,4.66,9.70,-5.80,-0.87,6.54,10.92,2.43,-3.17,6.71,0
21.19,-1.01,-2.53,12.34,19.51,0.41,-3.70,11.47,23.68,3.58,1.50,13.86,17.96,8.72,-0.60,11.53,20.41,1.87,-3.71,12.02,19.72,4.03,-3.59,11.80,20.16,6.51,-3.72,12.42,19.03,6.72,-4.07,11.89,19.20,7.03,-4.06,12.04,19.64,3.72,-6.34,12.11,21.40,4.64,-1.87,12.69,21.92,0.35,-2.40,12.73,21.40,-0.29,-1.57,12.39,20.11,-0.37,-3.18,11.76,19.48,-0.13,-3.96,11.48,21.23,0.12,-4.74,12.56,22.89,4.59,0.37,13.48,18.18,1.87,-5.28,10.99,20.73,3.26,-2.12,12.18,17.76,3.27,-4.78,10.78,9.62,1.96,-1.39,5.73,12.95,-0.66,-3.35,7.73,16.70,4.57,-1.63,10.04,21.85,-1.78,-4.29,12.90,22.01,3.83,-5.80,13.33,16.00,3.71,-2.23,9.57,12.26,1.96,-1.00,7.19,15.82,3.47,0.41,9.35,16.68,2.73,1.42,9.80,13.31,-0.93,3.85,8.02,12.06,-2.85,1.47,7.21,12.88,2.14,2.35,7.66,10.79,-0.06,3.94,6.63,7.84,2.25,1.94,4.84,7.32,1.61,-0.24,4.33,7.07,-3.45,-0.52,4.55,5.78,-2.94,-4.26,4.48,12.61,2.61,0.36,7.44,4.32,-2.35,-4.55,3.87,6.30,1.84,-4.19,4.50,0
20.67,0.88,-1.60,11.98,20.92,0.62,-1.78,12.13,20.77,0.73,-1.83,12.05,20.74,0.93,-1.75,12.03,20.77,0.62,-1.58,12.03,20.81,0.48,-1.66,12.06,20.81,0.70,-1.69,12.06,20.67,0.75,-1.74,11.98,20.74,0.77,-1.76,12.02,20.86,0.79,-1.75,12.09,20.66,0.68,-1.79,11.98,20.73,0.84,-1.71,12.02,20.79,0.82,-1.64,12.05,20.94,0.88,-1.74,12.14,20.75,0.89,-2.02,12.05,20.67,0.88,-1.69,11.98,20.92,0.89,-1.52,12.12,20.74,0.94,-1.71,12.02,20.67,0.74,-1.85,11.99,20.84,0.88,-1.66,12.08,0.09,-1.03,0.03,0.60,0.01,-0.84,-0.15,0.49,0.14,-0.65,0.08,0.39,0.28,-0.88,0.25,0.55,0.34,-0.76,0.09,0.48,0.00,-0.85,-0.12,0.50,-0.22,-0.75,0.13,0.46,-0.20,-0.98,0.03,0.58,-0.03,-1.21,0.16,0.70,0.16,-1.04,0.22,0.62,0.22,-0.98,0.05,0.58,0.34,-1.29,0.14,0.78,0.14,-1.09,-0.22,0.65,0.21,-0.93,-0.06,0.55,0.14,-0.79,-0.05,0.46,0.37,-0.97,-0.12,0.60,0.23,-0.54,0.16,0.35,0.22,-0.64,0.26,0.42,0.25,-0.80,0.22,0.50,0.16,-1.00,-0.08,0.59,1
20.73,-0.11,-2.05,12.02,20.81,0.06,-2.09,12.08,20.89,-0.22,-2.12,12.12,20.97,-0.07,-2.13,12.17,20.89,-0.03,-1.74,12.10,20.89,-0.06,-1.88,12.11,20.88,-0.19,-2.01,12.11,20.76,-0.26,-2.15,12.05,20.90,0.08,-2.38,12.14,20.57,-0.09,-2.26,11.95,20.81,0.05,-2.23,12.08,20.78,0.01,-1.90,12.05,20.79,-0.04,-2.03,12.06,20.58,0.07,-2.15,11.95,20.75,0.07,-2.21,12.05,20.57,0.05,-2.15,11.94,20.69,-0.13,-2.29,12.02,20.85,-0.00,-2.32,12.11,20.56,-0.08,-2.46,11.96,20.84,-0.13,-2.20,12.10,0.77,-1.31,-0.03,0.88,0.49,-0.89,-0.03,0.59,0.25,-0.88,0.23,0.54,-0.14,-1.16,0.26,0.69,-0.16,-1.01,0.05,0.59,0.40,-1.18,0.08,0.72,0.05,-1.21,-0.22,0.71,0.09,-0.64,0.22,0.40,0.00,-0.94,0.20,0.56,-0.41,-0.85,0.40,0.59,-0.19,-0.93,0.04,0.55,-0.11,-0.73,0.15,0.43,-0.04,-0.92,0.03,0.53,0.32,-0.98,-0.02,0.60,0.17,-0.94,-0.03,0.55,0.25,-1.14,-0.01,0.68,0.06,-1.12,0.08,0.65,-0.03,-1.19,0.08,0.69,-0.14,-0.96,-0.03,0.56,-0.01,-1.18,0.10,0.69,1
