0.38,-0.23,-22.01,12.71,0.43,-0.37,-21.98,12.69,0.32,-0.42,-22.10,12.77,0.37,-0.38,-22.09,12.76,0.34,-0.41,-22.12,12.77,0.35,-0.33,-22.00,12.71,0.51,-0.36,-22.08,12.75,0.35,-0.34,-21.95,12.68,0.44,-0.37,-22.03,12.73,0.29,-0.31,-22.09,12.76,0.41,-0.26,-22.01,12.71,0.28,-0.36,-22.07,12.74,0.34,-0.31,-21.92,12.66,0.37,-0.30,-21.98,12.69,0.32,-0.38,-22.03,12.73,0.34,-0.34,-22.02,12.72,0.37,-0.32,-22.14,12.79,0.38,-0.34,-22.02,12.72,0.47,-0.38,-22.27,12.87,0.50,-0.35,-22.18,12.81,-0.02,0.08,0.06,0.06,-0.05,0.08,0.05,0.06,-0.03,0.08,0.06,0.06,-0.02,0.08,0.06,0.06,-0.01,0.09,0.08,0.07,-0.05,0.09,0.06,0.07,-0.00,0.11,0.05,0.07,-0.02,0.10,0.06,0.07,-0.03,0.06,0.08,0.06,-0.01,0.07,0.06,0.05,-0.01,0.07,0.05,0.05,-0.02,0.08,0.08,0.06,0.00,0.08,0.08,0.06,-0.00,0.08,0.05,0.05,-0.01,0.09,0.06,0.06,-0.04,0.08,0.05,0.06,0.00,0.10,0.08,0.07,0.00,0.09,0.10,0.08,-0.00,0.06,0.07,0.06,-0.01,0.08,0.06,0.06,1
20.53,-3.46,-0.96,12.03,20.71,-3.51,-0.67,12.13,20.66,-3.53,-1.05,12.11,20.59,-3.44,-1.16,12.07,20.63,-3.39,-0.93,12.08,20.48,-3.37,-0.98,11.99,20.51,-3.55,-0.97,12.03,20.73,-3.36,-0.50,12.13,20.52,-3.49,-0.80,12.03,20.39,-3.41,-1.49,11.96,20.42,-3.54,-1.17,11.98,20.62,-3.52,-0.90,12.09,20.52,-3.71,-1.11,12.06,20.60,-3.43,-0.72,12.06,20.51,-3.55,-0.77,12.03,20.70,-3.41,-0.98,12.13,20.44,-3.23,-1.43,11.98,20.54,-3.57,-1.27,12.06,20.55,-3.65,-1.48,12.08,20.58,-3.36,-1.41,12.06,0.01,-0.15,-0.13,0.11,-0.15,0.23,0.04,0.16,-0.15,-0.34,0.24,0.25,-0.12,0.19,0.01,0.13,-0.20,-0.59,-0.07,0.36,-0.29,-0.37,0.08,0.28,-0.43,-0.48,0.22,0.39,-0.05,0.27,-0.09,0.17,0.04,0.60,0.12,0.35,0.10,0.58,0.08,0.35,0.22,0.62,0.16,0.39,-0.00,-0.09,0.19,0.12,-0.62,-1.05,-0.20,0.72,-0.06,-0.03,0.14,0.09,0.01,0.35,0.00,0.21,0.17,-0.54,0.00,0.33,0.11,0.47,-0.00,0.28,-0.00,-0.09,0.00,0.05,0.21,0.13,0.18,0.18,0.12,0.43,-0.07,0.26,1
20.43,-3.16,-0.87,11.95,20.51,-3.14,-0.95,11.99,20.59,-3.13,-0.96,12.04,20.59,-3.22,-0.94,12.04,20.70,-3.15,-0.99,12.10,20.48,-3.25,-0.70,11.98,20.58,-3.30,-0.96,12.04,20.82,-3.32,-0.85,12.18,20.68,-3.22,-0.87,12.09,20.64,-3.02,-1.08,12.06,20.58,-3.16,-0.95,12.03,20.56,-3.11,-1.05,12.02,20.56,-3.19,-0.89,12.02,20.69,-3.20,-0.99,12.10,20.58,-3.32,-1.29,12.06,20.58,-3.30,-0.92,12.05,20.74,-3.36,-0.98,12.14,20.65,-3.10,-0.87,12.07,20.75,-3.30,-1.12,12.15,20.53,-3.00,-1.24,12.00,-0.11,-0.13,0.05,0.10,-0.04,0.03,0.10,0.07,0.00,0.16,0.12,0.12,0.05,0.19,0.08,0.12,-0.05,-0.01,0.00,0.03,-0.10,-0.08,0.11,0.10,-0.16,0.06,-0.03,0.10,-0.05,0.13,-0.01,0.08,0.06,0.01,0.09,0.06,-0.06,-0.21,0.22,0.18,-0.04,0.06,0.01,0.04,0.12,0.19,0.10,0.14,0.00,0.07,0.12,0.08,-0.25,-0.31,-0.01,0.23,-0.03,0.25,0.01,0.15,0.02,0.06,0.09,0.06,-0.22,-0.34,0.14,0.25,-0.14,0.13,0.12,0.13,0.09,0.45,-0.04,0.27,-0.07,0.05,-0.03,0.05,1
20.69,-3.02,-1.00,12.09,20.59,-3.12,-1.37,12.05,20.42,-3.18,-1.07,11.95,20.64,-3.20,-1.02,12.07,20.65,-3.29,-1.13,12.09,20.72,-3.23,-1.11,12.12,20.73,-3.23,-1.08,12.13,20.63,-3.26,-1.14,12.08,20.61,-3.20,-1.15,12.06,20.58,-3.22,-1.20,12.05,20.50,-3.32,-1.08,12.01,20.52,-3.21,-1.11,12.01,20.60,-3.42,-1.26,12.08,20.52,-3.46,-1.01,12.03,20.62,-3.22,-1.14,12.07,20.60,-3.26,-0.93,12.06,20.45,-3.20,-1.30,11.98,20.68,-3.33,-1.01,12.11,20.57,-3.20,-1.00,12.03,20.66,-3.20,-0.88,12.08,0.05,-0.01,0.28,0.16,0.03,0.09,0.00,0.05,0.08,0.17,-0.05,0.11,-0.04,0.14,-0.05,0.09,0.01,0.10,0.09,0.08,0.08,0.28,0.09,0.17,0.04,0.05,0.14,0.09,0.01,0.14,0.13,0.11,-0.08,0.07,0.22,0.14,0.03,0.22,0.08,0.14,0.14,0.20,0.12,0.16,-0.03,0.23,-0.02,0.14,-0.15,0.12,0.04,0.11,-0.22,-0.07,0.00,0.13,-0.09,-0.22,0.14,0.16,0.10,0.28,0.07,0.17,0.05,0.23,-0.02,0.14,0.16,0.16,0.09,0.14,0.23,0.09,0.16,0.17,0.04,0.19,-0.00,0.11,1
20.62,-3.13,-1.15,12.06,20.53,-3.17,-1.22,12.02,20.58,-3.26,-1.20,12.05,20.65,-3.20,-0.95,12.07,20.68,-3.39,-1.01,12.12,20.62,-3.26,-0.97,12.07,20.62,-3.21,-1.14,12.07,20.58,-3.29,-0.94,12.04,20.64,-3.32,-0.95,12.08,20.60,-3.24,-1.12,12.06,20.50,-3.32,-0.89,12.00,20.68,-3.24,-0.87,12.10,20.48,-3.37,-0.92,11.99,20.65,-3.47,-1.12,12.10,20.79,-3.37,-0.80,12.17,20.64,-3.24,-0.96,12.08,20.60,-3.33,-1.07,12.07,20.49,-3.36,-0.93,12.00,20.63,-3.21,-1.23,12.08,20.56,-3.39,-1.07,12.05,-0.03,0.12,0.12,0.10,0.09,0.35,0.08,0.22,0.17,0.14,0.12,0.14,-0.05,-0.05,0.09,0.06,-0.11,-0.12,0.08,0.10,0.09,0.22,-0.04,0.14,0.10,0.18,0.15,0.15,-0.09,0.09,0.05,0.08,0.05,0.14,0.06,0.09,-0.08,0.08,0.02,0.06,0.10,0.10,0.18,0.13,-0.16,0.08,0.03,0.10,-0.08,0.07,0.00,0.06,-0.05,0.22,0.03,0.13,-0.04,-0.05,0.09,0.07,-0.01,0.13,0.01,0.08,-0.12,-0.03,0.06,0.08,-0.07,0.14,0.06,0.10,0.13,0.22,0.03,0.15,-0.06,0.35,-0.04,0.21,1
20.67,-3.29,-0.71,12.09,20.55,-3.19,-1.03,12.02,20.57,-3.33,-0.77,12.04,20.55,-3.23,-1.03,12.02,20.59,-3.38,-0.74,12.05,20.65,-3.40,-0.62,12.09,20.60,-3.27,-0.86,12.05,20.55,-3.14,-0.79,12.01,20.65,-3.35,-0.82,12.09,20.66,-3.25,-0.92,12.08,20.70,-3.23,-1.01,12.11,20.60,-3.11,-0.81,12.04,20.66,-3.21,-0.91,12.08,20.85,-3.17,-0.77,12.18,20.65,-3.20,-0.65,12.07,20.48,-3.06,-0.86,11.97,20.59,-3.34,-0.71,12.05,20.53,-3.30,-0.60,12.01,20.74,-3.25,-0.87,12.13,20.58,-3.39,-0.60,12.04,-0.03,-0.09,0.01,0.05,-0.06,-0.06,0.09,0.07,-0.16,-0.08,0.02,0.10,0.04,0.18,0.11,0.12,-0.12,0.05,-0.07,0.08,-0.19,-0.26,0.00,0.19,-0.09,-0.17,-0.00,0.11,0.03,-0.13,0.00,0.08,-0.17,0.02,-0.06,0.10,-0.04,-0.13,0.08,0.09,-0.09,0.00,0.05,0.06,0.05,0.09,0.04,0.07,0.05,0.20,0.01,0.12,-0.04,0.05,0.07,0.05,-0.06,0.02,0.06,0.05,0.05,-0.01,0.09,0.06,0.03,0.34,0.03,0.20,0.01,0.17,0.19,0.15,-0.04,0.29,0.12,0.18,0.02,0.32,0.05,0.19,1
20.57,-3.38,-0.73,12.04,20.64,-3.31,-0.76,12.08,20.56,-3.27,-0.94,12.03,20.56,-3.37,-0.68,12.04,20.62,-3.41,-0.69,12.07,20.61,-3.27,-0.78,12.06,20.47,-3.27,-0.77,11.98,20.64,-3.30,-0.56,12.07,20.58,-3.27,-0.93,12.04,20.67,-3.43,-0.79,12.11,20.48,-3.27,-0.67,11.98,20.58,-3.23,-0.72,12.03,20.56,-3.32,-0.88,12.03,20.76,-3.37,-0.71,12.15,20.57,-3.37,-0.85,12.04,20.75,-3.20,-0.89,12.14,20.60,-3.12,-1.07,12.05,20.66,-3.14,-0.93,12.07,20.68,-3.18,-1.00,12.09,20.74,-3.21,-0.89,12.13,0.04,0.18,0.04,0.11,-0.09,0.12,0.04,0.09,0.05,0.28,0.04,0.16,0.17,0.38,0.17,0.26,-0.00,0.13,0.14,0.11,-0.06,0.13,0.06,0.09,0.04,0.28,-0.00,0.16,0.09,0.19,-0.06,0.13,0.01,0.10,0.07,0.07,0.05,0.32,0.11,0.20,0.08,0.04,0.10,0.08,0.02,0.10,0.01,0.06,-0.01,0.12,0.02,0.07,-0.15,-0.23,-0.14,0.18,-0.20,-0.22,-0.08,0.18,0.13,0.20,0.00,0.14,0.03,0.16,0.08,0.10,0.05,-0.20,0.03,0.12,0.04,0.34,0.01,0.19,-0.03,0.26,0.09,0.16,1
20.51,-4.89,1.23,12.20,20.20,-4.77,0.49,11.99,19.68,-5.78,0.85,11.85,20.25,-5.24,1.35,12.10,20.42,-4.26,-0.37,12.04,19.88,-6.32,-0.22,12.05,19.51,-7.21,0.31,12.01,19.51,-7.98,0.32,12.17,21.84,-4.55,2.14,12.94,18.13,-2.31,1.62,10.59,21.43,2.02,1.36,12.46,20.16,-0.04,-1.25,11.66,22.25,-1.81,-1.77,12.93,19.52,-1.23,-2.30,11.37,19.34,-0.17,-3.39,11.34,18.93,-1.68,-3.41,11.15,18.23,-0.12,-5.37,10.97,22.81,0.71,-6.05,13.63,28.35,-3.84,1.24,16.54,15.14,-3.55,0.82,8.99,-4.22,3.06,1.12,3.07,-8.49,3.01,0.24,5.21,-10.88,2.36,-0.25,6.43,-11.61,4.32,-1.29,7.19,-7.57,1.87,-1.65,4.60,-4.13,-1.33,-1.86,2.72,-6.21,-0.14,-2.51,3.87,-8.81,0.09,-1.16,5.13,-12.51,-4.14,-3.28,7.84,-14.91,2.70,-2.45,8.86,-14.00,0.44,-3.37,8.32,-10.65,0.77,-2.53,6.34,-8.12,-1.93,0.31,4.82,-11.31,-2.01,-1.54,6.69,-8.08,-1.50,-0.96,4.78,-8.18,-1.10,-0.27,4.76,-9.01,-0.57,1.78,5.31,-8.42,0.32,0.56,4.88,-5.13,19.28,4.53,11.81,-1.99,-2.15,2.15,2.10,0
20.77,-2.90,0.09,12.11,19.89,-4.32,0.22,11.75,21.70,-3.03,-0.29,12.65,18.81,-5.05,-0.35,11.24,20.04,-4.62,0.17,11.87,20.27,-4.75,0.14,12.02,19.67,-5.89,0.68,11.86,20.11,-5.62,0.71,12.07,19.31,-7.53,0.75,11.97,18.81,-8.02,5.43,12.21,26.30,3.16,1.01,15.30,20.13,-1.50,0.71,11.66,18.44,5.57,-6.59,11.75,19.59,-2.14,-4.52,11.67,20.23,0.09,-3.74,11.88,20.95,-0.25,-3.44,12.26,18.54,-0.56,-1.85,10.76,24.17,1.01,1.62,14.00,23.63,-4.52,-12.02,15.53,19.43,-0.26,-5.85,11.72,-1.64,1.63,0.68,1.39,-2.80,-0.56,0.90,1.73,-0.84,3.11,1.61,2.08,2.45,-2.21,1.50,2.10,0.17,1.21,0.69,0.81,2.24,-1.82,-0.32,1.68,0.41,-1.50,-1.17,1.13,-2.66,-0.64,-1.85,1.91,-6.07,-1.62,-1.64,3.75,-6.87,1.01,-1.57,4.11,2.63,2.22,-0.81,2.05,6.55,-3.97,-2.85,4.72,4.59,7.58,-2.02,5.25,6.64,-5.57,-1.40,5.07,4.22,-2.63,-0.56,2.89,2.89,-2.97,0.86,2.44,0.62,-2.41,2.22,1.93,3.02,6.58,2.77,4.47,3.60,-4.21,-2.73,3.56,8.18,-4.32,-2.26,5.50,0
20.18,0.77,-1.24,11.68,20.76,1.84,0.19,12.03,20.16,1.49,0.40,11.67,21.47,1.33,-0.49,12.42,22.43,-2.29,-2.92,13.13,21.79,-5.52,-10.86,14.41,15.41,-1.64,-6.86,9.79,19.67,-5.44,-6.76,12.41,18.23,-1.75,-5.66,11.06,21.07,-4.90,-2.55,12.58,19.64,-2.44,2.41,11.51,27.17,3.70,-7.24,16.37,17.37,3.05,-8.78,11.37,20.38,4.24,-4.22,12.26,19.83,0.17,-2.38,11.53,19.81,3.16,-0.10,11.58,18.97,0.34,4.01,11.20,24.06,-6.01,-12.10,15.93,17.74,0.75,-3.88,10.49,17.58,-6.28,-6.78,11.47,0.56,-1.80,1.13,1.27,0.73,-3.26,2.45,2.39,0.27,-3.23,2.41,2.33,-2.21,-2.22,1.70,2.06,-5.10,-6.28,0.47,4.68,5.62,0.17,3.93,3.96,-2.77,0.92,-0.81,1.74,-1.85,1.39,2.21,1.85,-1.75,-1.36,-2.10,1.76,-3.61,3.41,-1.18,2.95,-7.03,6.19,-2.22,5.56,-4.14,3.61,0.37,3.18,-5.80,2.23,-1.88,3.75,-2.70,-1.62,-3.23,2.61,0.57,-1.60,2.67,1.83,0.19,-1.87,2.71,1.90,1.51,-0.34,2.32,1.61,2.22,-5.45,3.47,3.95,-3.41,-7.07,-11.45,8.02,14.69,5.23,5.74,9.59,0
